Rep,Temp,Real_Temp,Treat,Pulse,Bucket,Bath,Date,Week,BACIplus,BACIplus_CC,Infection,Spores,Adults ,Notes,Include
2,14,13.99,HW,Y,2,B,15/10/2024,4,B,PB,1,21,460,,Yes
3,14,13.99,HW,Y,2,B,15/10/2024,4,B,PB,1,7,,,Yes
4,14,13.99,HW,Y,2,B,15/10/2024,4,B,PB,1,457,,,Yes
5,14,13.99,HW,Y,2,B,15/10/2024,4,B,PB,1,59,,,Yes
6,14,13.99,HW,Y,2,B,15/10/2024,4,B,PB,1,96,,,Yes
1,14,13.99,HW,Y,2,B,22/10/2024,5,D,PD,1,395,498,,Yes
2,14,13.99,HW,Y,2,B,22/10/2024,5,D,PD,1,116,496,,Yes
3,14,13.99,HW,Y,2,B,22/10/2024,5,D,PD,1,473,,,Yes
4,14,13.99,HW,Y,2,B,22/10/2024,5,D,PD,1,415,,,Yes
5,14,13.99,HW,Y,2,B,22/10/2024,5,D,PD,1,985,,,Yes
6,14,13.99,HW,Y,2,B,22/10/2024,5,D,PD,1,142,,,Yes
1,14,13.99,HW,Y,2,B,29/10/2024,6,JA,PJA,1,410,495,,Yes
2,14,13.99,HW,Y,2,B,29/10/2024,6,JA,PJA,1,556,484,,Yes
3,14,13.99,HW,Y,2,B,29/10/2024,6,JA,PJA,1,470,,,Yes
4,14,13.99,HW,Y,2,B,29/10/2024,6,JA,PJA,1,623,,,Yes
5,14,13.99,HW,Y,2,B,29/10/2024,6,JA,PJA,1,388,,,Yes
6,14,13.99,HW,Y,2,B,29/10/2024,6,JA,PJA,1,8,,,Yes
1,14,13.99,HW,Y,2,B,05/11/2024,7,A,PA,1,105,604,,Yes
2,14,13.99,HW,Y,2,B,05/11/2024,7,A,PA,1,290,595,,Yes
3,14,13.99,HW,Y,2,B,05/11/2024,7,A,PA,1,11,,,Yes
4,14,13.99,HW,Y,2,B,05/11/2024,7,A,PA,1,214,,,Yes
5,14,13.99,HW,Y,2,B,05/11/2024,7,A,PA,1,221,,,Yes
6,14,13.99,HW,Y,2,B,05/11/2024,7,A,PA,1,519,,,Yes
1,14,13.99,HW,Y,2,B,12/11/2024,8,A,PA,1,388,620,,Yes
2,14,13.99,HW,Y,2,B,12/11/2024,8,A,PA,1,509,634,,Yes
3,14,13.99,HW,Y,2,B,12/11/2024,8,A,PA,1,257,,,Yes
4,14,13.99,HW,Y,2,B,12/11/2024,8,A,PA,1,178,,,Yes
5,14,13.99,HW,Y,2,B,12/11/2024,8,A,PA,1,20,,,Yes
6,14,13.99,HW,Y,2,B,12/11/2024,8,A,PA,1,25,,,Yes
1,14,13.99,HW,Y,2,B,19/11/2024,9,A,PA,1,405,686,,Yes
2,14,13.99,HW,Y,2,B,19/11/2024,9,A,PA,1,697,675,,Yes
3,14,13.99,HW,Y,2,B,19/11/2024,9,A,PA,1,620,,,Yes
4,14,13.99,HW,Y,2,B,19/11/2024,9,A,PA,1,322,,,Yes
5,14,13.99,HW,Y,2,B,19/11/2024,9,A,PA,1,78,,,Yes
6,14,13.99,HW,Y,2,B,19/11/2024,9,A,PA,1,296,,,Yes
1,14,14,HW,Y,3,C,25/09/2024,1,B,PB,1,202,361,,Yes
2,14,14,HW,Y,3,C,25/09/2024,1,B,PB,1,10,377,,Yes
3,14,14,HW,Y,3,C,25/09/2024,1,B,PB,1,319,,,Yes
4,14,14,HW,Y,3,C,25/09/2024,1,B,PB,1,183,,,Yes
5,14,14,HW,Y,3,C,25/09/2024,1,B,PB,1,320,,,Yes
6,14,14,HW,Y,3,C,25/09/2024,1,B,PB,1,272,,,Yes
1,14,14,HW,Y,3,C,02/10/2024,2,B,PB,1,14,486,,Yes
2,14,14,HW,Y,3,C,02/10/2024,2,B,PB,1,57,533,,Yes
3,14,14,HW,Y,3,C,02/10/2024,2,B,PB,1,818,,,Yes
4,14,14,HW,Y,3,C,02/10/2024,2,B,PB,1,302,,,Yes
5,14,14,HW,Y,3,C,02/10/2024,2,B,PB,1,399,,,Yes
6,14,14,HW,Y,3,C,02/10/2024,2,B,PB,1,421,,,Yes
1,14,14,HW,Y,3,C,09/10/2024,3,B,PB,1,1100,589,,Yes
2,14,14,HW,Y,3,C,09/10/2024,3,B,PB,1,650,616,,Yes
3,14,14,HW,Y,3,C,09/10/2024,3,B,PB,1,583,,,Yes
4,14,14,HW,Y,3,C,09/10/2024,3,B,PB,1,10,,,Yes
5,14,14,HW,Y,3,C,09/10/2024,3,B,PB,1,115,,,Yes
6,14,14,HW,Y,3,C,09/10/2024,3,B,PB,1,17,,,Yes
1,14,14,HW,Y,3,C,16/10/2024,4,B,PB,1,73,698,,Yes
2,14,14,HW,Y,3,C,16/10/2024,4,B,PB,1,657,695,,Yes
3,14,14,HW,Y,3,C,16/10/2024,4,B,PB,1,734,,,Yes
4,14,14,HW,Y,3,C,16/10/2024,4,B,PB,1,14,,,Yes
5,14,14,HW,Y,3,C,16/10/2024,4,B,PB,1,288,,,Yes
6,14,14,HW,Y,3,C,16/10/2024,4,B,PB,1,9,,,Yes
1,14,14,HW,Y,3,C,23/10/2024,5,D,PD,1,1346,617,,Yes
2,14,14,HW,Y,3,C,23/10/2024,5,D,PD,1,1242,628,,Yes
3,14,14,HW,Y,3,C,23/10/2024,5,D,PD,1,511,,,Yes
4,14,14,HW,Y,3,C,23/10/2024,5,D,PD,1,772,,,Yes
5,14,14,HW,Y,3,C,23/10/2024,5,D,PD,1,108,,,Yes
6,14,14,HW,Y,3,C,23/10/2024,5,D,PD,1,210,,,Yes
1,14,14,HW,Y,3,C,30/10/2024,6,JA,PJA,1,2261,610,,Yes
2,14,14,HW,Y,3,C,30/10/2024,6,JA,PJA,1,856,590,,Yes
3,14,14,HW,Y,3,C,30/10/2024,6,JA,PJA,1,677,,,Yes
4,14,14,HW,Y,3,C,30/10/2024,6,JA,PJA,1,1281,,,Yes
5,14,14,HW,Y,3,C,30/10/2024,6,JA,PJA,1,373,,,Yes
6,14,14,HW,Y,3,C,30/10/2024,6,JA,PJA,1,247,,,Yes
1,14,14,HW,Y,3,C,06/11/2024,7,A,PA,1,718,567,,Yes
2,14,14,HW,Y,3,C,06/11/2024,7,A,PA,1,523,560,,Yes
3,14,14,HW,Y,3,C,06/11/2024,7,A,PA,1,348,,,Yes
4,14,14,HW,Y,3,C,06/11/2024,7,A,PA,1,729,,,Yes
5,14,14,HW,Y,3,C,06/11/2024,7,A,PA,1,156,,,Yes
6,14,14,HW,Y,3,C,06/11/2024,7,A,PA,1,359,,,Yes
1,14,14,HW,Y,3,C,13/11/2024,8,A,PA,1,688,521,,Yes
2,14,14,HW,Y,3,C,13/11/2024,8,A,PA,1,186,523,,Yes
3,14,14,HW,Y,3,C,13/11/2024,8,A,PA,1,385,,,Yes
4,14,14,HW,Y,3,C,13/11/2024,8,A,PA,1,423,,,Yes
5,14,14,HW,Y,3,C,13/11/2024,8,A,PA,1,393,,,Yes
6,14,14,HW,Y,3,C,13/11/2024,8,A,PA,1,204,,,Yes
1,14,14,HW,Y,3,C,20/11/2024,9,A,PA,1,527,497,,Yes
2,14,14,HW,Y,3,C,20/11/2024,9,A,PA,1,907,471,,Yes
3,14,14,HW,Y,3,C,20/11/2024,9,A,PA,1,197,,,Yes
4,14,14,HW,Y,3,C,20/11/2024,9,A,PA,1,471,,,Yes
5,14,14,HW,Y,3,C,20/11/2024,9,A,PA,1,509,,,Yes
6,14,14,HW,Y,3,C,20/11/2024,9,A,PA,1,70,,,Yes
1,14,14.01,HW,Y,4,A,26/09/2024,1,B,PB,1,50,390,,Yes
2,14,14.01,HW,Y,4,A,26/09/2024,1,B,PB,0,0,362,,Yes
3,14,14.01,HW,Y,4,A,26/09/2024,1,B,PB,1,23,,,Yes
4,14,14.01,HW,Y,4,A,26/09/2024,1,B,PB,0,0,,,Yes
5,14,14.01,HW,Y,4,A,26/09/2024,1,B,PB,1,121,,,Yes
6,14,14.01,HW,Y,4,A,26/09/2024,1,B,PB,0,0,,,Yes
1,14,14.01,HW,Y,4,A,03/10/2024,2,B,PB,0,0,490,,Yes
2,14,14.01,HW,Y,4,A,03/10/2024,2,B,PB,1,543,494,,Yes
3,14,14.01,HW,Y,4,A,03/10/2024,2,B,PB,1,106,,,Yes
4,14,14.01,HW,Y,4,A,03/10/2024,2,B,PB,0,0,,,Yes
5,14,14.01,HW,Y,4,A,03/10/2024,2,B,PB,0,0,,,Yes
6,14,14.01,HW,Y,4,A,03/10/2024,2,B,PB,1,114,,,Yes
1,14,14.01,HW,Y,4,A,10/10/2024,3,B,PB,1,75,533,,Yes
2,14,14.01,HW,Y,4,A,10/10/2024,3,B,PB,0,0,560,,Yes
3,14,14.01,HW,Y,4,A,10/10/2024,3,B,PB,1,71,,,Yes
4,14,14.01,HW,Y,4,A,10/10/2024,3,B,PB,0,0,,,Yes
5,14,14.01,HW,Y,4,A,10/10/2024,3,B,PB,1,23,,,Yes
6,14,14.01,HW,Y,4,A,10/10/2024,3,B,PB,1,1039,,,Yes
1,14,14.01,HW,Y,4,A,17/10/2024,4,B,PB,1,64,606,,Yes
2,14,14.01,HW,Y,4,A,17/10/2024,4,B,PB,1,18,625,,Yes
3,14,14.01,HW,Y,4,A,17/10/2024,4,B,PB,1,15,,,Yes
4,14,14.01,HW,Y,4,A,17/10/2024,4,B,PB,1,4,,,Yes
5,14,14.01,HW,Y,4,A,17/10/2024,4,B,PB,1,558,,,Yes
6,14,14.01,HW,Y,4,A,17/10/2024,4,B,PB,1,643,,,Yes
1,14,14.01,HW,Y,4,A,24/10/2024,5,D,PD,1,483,501,,Yes
2,14,14.01,HW,Y,4,A,24/10/2024,5,D,PD,1,1451,513,,Yes
3,14,14.01,HW,Y,4,A,24/10/2024,5,D,PD,1,81,,,Yes
4,14,14.01,HW,Y,4,A,24/10/2024,5,D,PD,1,225,,,Yes
5,14,14.01,HW,Y,4,A,24/10/2024,5,D,PD,1,271,,,Yes
6,14,14.01,HW,Y,4,A,24/10/2024,5,D,PD,1,263,,,Yes
1,14,14.01,HW,Y,4,A,31/10/2024,6,JA,PJA,1,721,529,,Yes
2,14,14.01,HW,Y,4,A,31/10/2024,6,JA,PJA,1,276,535,,Yes
3,14,14.01,HW,Y,4,A,31/10/2024,6,JA,PJA,1,194,,,Yes
4,14,14.01,HW,Y,4,A,31/10/2024,6,JA,PJA,1,849,,,Yes
5,14,14.01,HW,Y,4,A,31/10/2024,6,JA,PJA,1,206,,,Yes
6,14,14.01,HW,Y,4,A,31/10/2024,6,JA,PJA,1,45,,,Yes
1,14,14.01,HW,Y,4,A,07/11/2024,7,A,PA,1,349,427,,Yes
2,14,14.01,HW,Y,4,A,07/11/2024,7,A,PA,1,127,428,,Yes
3,14,14.01,HW,Y,4,A,07/11/2024,7,A,PA,1,544,,,Yes
4,14,14.01,HW,Y,4,A,07/11/2024,7,A,PA,1,949,,,Yes
5,14,14.01,HW,Y,4,A,07/11/2024,7,A,PA,1,281,,,Yes
6,14,14.01,HW,Y,4,A,07/11/2024,7,A,PA,1,47,,,Yes
1,14,14.01,HW,Y,4,A,14/11/2024,8,A,PA,1,661,360,,Yes
2,14,14.01,HW,Y,4,A,14/11/2024,8,A,PA,1,668,357,,Yes
3,14,14.01,HW,Y,4,A,14/11/2024,8,A,PA,1,188,,,Yes
4,14,14.01,HW,Y,4,A,14/11/2024,8,A,PA,1,712,,,Yes
5,14,14.01,HW,Y,4,A,14/11/2024,8,A,PA,1,432,,,Yes
6,14,14.01,HW,Y,4,A,14/11/2024,8,A,PA,1,542,,,Yes
1,14,14.01,HW,Y,4,A,21/11/2024,9,A,PA,1,180,290,,Yes
2,14,14.01,HW,Y,4,A,21/11/2024,9,A,PA,1,532,289,,Yes
3,14,14.01,HW,Y,4,A,21/11/2024,9,A,PA,1,143,,,Yes
4,14,14.01,HW,Y,4,A,21/11/2024,9,A,PA,1,212,,,Yes
5,14,14.01,HW,Y,4,A,21/11/2024,9,A,PA,1,657,,,Yes
6,14,14.01,HW,Y,4,A,21/11/2024,9,A,PA,1,229,,,Yes
1,14,13.99,HW,Y,5,B,27/09/2024,1,B,PB,1,196,369,,Yes
2,14,13.99,HW,Y,5,B,27/09/2024,1,B,PB,1,261,366,,Yes
3,14,13.99,HW,Y,5,B,27/09/2024,1,B,PB,1,2,,,Yes
4,14,13.99,HW,Y,5,B,27/09/2024,1,B,PB,0,0,,,Yes
5,14,13.99,HW,Y,5,B,27/09/2024,1,B,PB,1,89,,,Yes
6,14,13.99,HW,Y,5,B,27/09/2024,1,B,PB,1,65,,,Yes
1,14,13.99,HW,Y,5,B,04/10/2024,2,B,PB,1,54,389,,Yes
2,14,13.99,HW,Y,5,B,04/10/2024,2,B,PB,1,3,390,,Yes
3,14,13.99,HW,Y,5,B,04/10/2024,2,B,PB,0,0,,,Yes
4,14,13.99,HW,Y,5,B,04/10/2024,2,B,PB,0,0,,,Yes
5,14,13.99,HW,Y,5,B,04/10/2024,2,B,PB,0,0,,,Yes
6,14,13.99,HW,Y,5,B,04/10/2024,2,B,PB,1,8,,,Yes
1,14,13.99,HW,Y,5,B,11/10/2024,3,B,PB,0,0,448,,Yes
2,14,13.99,HW,Y,5,B,11/10/2024,3,B,PB,1,531,441,,Yes
3,14,13.99,HW,Y,5,B,11/10/2024,3,B,PB,1,7,,,Yes
4,14,13.99,HW,Y,5,B,11/10/2024,3,B,PB,1,4,,,Yes
5,14,13.99,HW,Y,5,B,11/10/2024,3,B,PB,1,10,,,Yes
6,14,13.99,HW,Y,5,B,11/10/2024,3,B,PB,0,0,,,Yes
1,14,13.99,HW,Y,5,B,18/10/2024,4,B,PB,1,64,462,,Yes
2,14,13.99,HW,Y,5,B,18/10/2024,4,B,PB,1,27,464,,Yes
3,14,13.99,HW,Y,5,B,18/10/2024,4,B,PB,1,28,,,Yes
4,14,13.99,HW,Y,5,B,18/10/2024,4,B,PB,1,2,,,Yes
5,14,13.99,HW,Y,5,B,18/10/2024,4,B,PB,0,0,,,Yes
6,14,13.99,HW,Y,5,B,18/10/2024,4,B,PB,1,147,,,Yes
1,14,13.99,HW,Y,5,B,25/10/2024,5,D,PD,1,1337,424,,Yes
2,14,13.99,HW,Y,5,B,25/10/2024,5,D,PD,1,879,412,,Yes
3,14,13.99,HW,Y,5,B,25/10/2024,5,D,PD,1,1043,,,Yes
4,14,13.99,HW,Y,5,B,25/10/2024,5,D,PD,1,8,,,Yes
5,14,13.99,HW,Y,5,B,25/10/2024,5,D,PD,1,934,,,Yes
6,14,13.99,HW,Y,5,B,25/10/2024,5,D,PD,1,3,,,Yes
1,14,13.99,HW,Y,5,B,01/11/2024,6,JA,PJA,1,517,414,,Yes
2,14,13.99,HW,Y,5,B,01/11/2024,6,JA,PJA,1,733,418,,Yes
3,14,13.99,HW,Y,5,B,01/11/2024,6,JA,PJA,1,101,,,Yes
4,14,13.99,HW,Y,5,B,01/11/2024,6,JA,PJA,1,704,,,Yes
5,14,13.99,HW,Y,5,B,01/11/2024,6,JA,PJA,1,12,,,Yes
6,14,13.99,HW,Y,5,B,01/11/2024,6,JA,PJA,1,164,,,Yes
1,14,13.99,HW,Y,5,B,08/11/2024,7,A,PA,1,279,502,,Yes
2,14,13.99,HW,Y,5,B,08/11/2024,7,A,PA,1,70,494,,Yes
3,14,13.99,HW,Y,5,B,08/11/2024,7,A,PA,1,754,,,Yes
4,14,13.99,HW,Y,5,B,08/11/2024,7,A,PA,1,280,,,Yes
5,14,13.99,HW,Y,5,B,08/11/2024,7,A,PA,1,111,,,Yes
6,14,13.99,HW,Y,5,B,08/11/2024,7,A,PA,1,8,,,Yes
1,14,13.99,HW,Y,5,B,15/11/2024,8,A,PA,1,309,526,,Yes
2,14,13.99,HW,Y,5,B,15/11/2024,8,A,PA,1,389,549,,Yes
3,14,13.99,HW,Y,5,B,15/11/2024,8,A,PA,1,204,,,Yes
4,14,13.99,HW,Y,5,B,15/11/2024,8,A,PA,1,122,,,Yes
5,14,13.99,HW,Y,5,B,15/11/2024,8,A,PA,1,32,,,Yes
6,14,13.99,HW,Y,5,B,15/11/2024,8,A,PA,1,88,,,Yes
1,14,13.99,HW,Y,5,B,22/11/2024,9,A,PA,1,129,705,,Yes
2,14,13.99,HW,Y,5,B,22/11/2024,9,A,PA,1,309,691,,Yes
3,14,13.99,HW,Y,5,B,22/11/2024,9,A,PA,1,224,,,Yes
4,14,13.99,HW,Y,5,B,22/11/2024,9,A,PA,1,200,,,Yes
5,14,13.99,HW,Y,5,B,22/11/2024,9,A,PA,1,216,,,Yes
6,14,13.99,HW,Y,5,B,22/11/2024,9,A,PA,1,90,,,Yes
1,17,16.98,C,N,1,A,23/09/2024,1,C,CB,1,250,317,,Yes
2,17,16.98,C,N,1,A,23/09/2024,1,C,CB,1,442,303,,Yes
3,17,16.98,C,N,1,A,23/09/2024,1,C,CB,1,687,,,Yes
4,17,16.98,C,N,1,A,23/09/2024,1,C,CB,1,604,,,Yes
5,17,16.98,C,N,1,A,23/09/2024,1,C,CB,1,360,,,Yes
6,17,16.98,C,N,1,A,23/09/2024,1,C,CB,1,398,,,Yes
1,17,16.98,C,N,1,A,30/09/2024,2,C,CB,1,753,330,,Yes
2,17,16.98,C,N,1,A,30/09/2024,2,C,CB,1,1443,333,,Yes
3,17,16.98,C,N,1,A,30/09/2024,2,C,CB,1,760,,,Yes
4,17,16.98,C,N,1,A,30/09/2024,2,C,CB,1,541,,,Yes
5,17,16.98,C,N,1,A,30/09/2024,2,C,CB,1,635,,,Yes
6,17,16.98,C,N,1,A,30/09/2024,2,C,CB,1,1345,,,Yes
1,17,16.98,C,N,1,A,07/10/2024,3,C,CB,1,722,415,,Yes
2,17,16.98,C,N,1,A,07/10/2024,3,C,CB,1,916,412,,Yes
3,17,16.98,C,N,1,A,07/10/2024,3,C,CB,Unk,Unk,,,No
4,17,16.98,C,N,1,A,07/10/2024,3,C,CB,1,747,,,Yes
5,17,16.98,C,N,1,A,07/10/2024,3,C,CB,1,417,,,Yes
6,17,16.98,C,N,1,A,07/10/2024,3,C,CB,1,160,,,Yes
1,17,16.98,C,N,1,A,14/10/2024,4,C,CB,1,1710,531,,Yes
2,17,16.98,C,N,1,A,14/10/2024,4,C,CB,1,700,535,,Yes
3,17,16.98,C,N,1,A,14/10/2024,4,C,CB,1,1454,,,Yes
4,17,16.98,C,N,1,A,14/10/2024,4,C,CB,1,610,,,Yes
5,17,16.98,C,N,1,A,14/10/2024,4,C,CB,1,622,,,Yes
6,17,16.98,C,N,1,A,14/10/2024,4,C,CB,1,769,,,Yes
1,17,16.98,C,N,1,A,21/10/2024,5,C,CD,1,798,406,,Yes
2,17,16.98,C,N,1,A,21/10/2024,5,C,CD,1,2182,413,,Yes
3,17,16.98,C,N,1,A,21/10/2024,5,C,CD,1,593,,,Yes
4,17,16.98,C,N,1,A,21/10/2024,5,C,CD,1,1287,,,Yes
5,17,16.98,C,N,1,A,21/10/2024,5,C,CD,1,531,,,Yes
6,17,16.98,C,N,1,A,21/10/2024,5,C,CD,1,359,,,Yes
1,17,16.98,C,N,1,A,28/10/2024,6,C,CJA,1,1730,368,,Yes
2,17,16.98,C,N,1,A,28/10/2024,6,C,CJA,1,545,385,,Yes
3,17,16.98,C,N,1,A,28/10/2024,6,C,CJA,1,939,,,Yes
4,17,16.98,C,N,1,A,28/10/2024,6,C,CJA,1,737,,,Yes
5,17,16.98,C,N,1,A,28/10/2024,6,C,CJA,1,642,,,Yes
6,17,16.98,C,N,1,A,28/10/2024,6,C,CJA,1,333,,,Yes
1,17,16.98,C,N,1,A,04/11/2024,7,C,CA,1,487,380,,Yes
2,17,16.98,C,N,1,A,04/11/2024,7,C,CA,1,780,401,,Yes
3,17,16.98,C,N,1,A,04/11/2024,7,C,CA,1,969,,,Yes
4,17,16.98,C,N,1,A,04/11/2024,7,C,CA,1,881,,,Yes
5,17,16.98,C,N,1,A,04/11/2024,7,C,CA,1,1222,,,Yes
6,17,16.98,C,N,1,A,04/11/2024,7,C,CA,1,161,,,Yes
1,17,16.98,C,N,1,A,11/11/2024,8,C,CA,1,832,370,,Yes
2,17,16.98,C,N,1,A,11/11/2024,8,C,CA,1,1161,379,,Yes
3,17,16.98,C,N,1,A,11/11/2024,8,C,CA,1,943,,,Yes
4,17,16.98,C,N,1,A,11/11/2024,8,C,CA,1,652,,,Yes
5,17,16.98,C,N,1,A,11/11/2024,8,C,CA,1,904,,,Yes
6,17,16.98,C,N,1,A,11/11/2024,8,C,CA,1,612,,,Yes
1,17,16.98,C,N,1,A,18/11/2024,9,C,CA,1,526,430,,Yes
2,17,16.98,C,N,1,A,18/11/2024,9,C,CA,1,1553,496,,Yes
3,17,16.98,C,N,1,A,18/11/2024,9,C,CA,1,1301,,,Yes
4,17,16.98,C,N,1,A,18/11/2024,9,C,CA,1,584,,,Yes
5,17,16.98,C,N,1,A,18/11/2024,9,C,CA,1,1239,,,Yes
6,17,16.98,C,N,1,A,18/11/2024,9,C,CA,1,122,,,Yes
1,17,16.97,C,N,2,B,24/09/2024,1,C,CB,1,535,308,,Yes
2,17,16.97,C,N,2,B,24/09/2024,1,C,CB,1,440,311,,Yes
3,17,16.97,C,N,2,B,24/09/2024,1,C,CB,1,264,,,Yes
4,17,16.97,C,N,2,B,24/09/2024,1,C,CB,1,362,,,Yes
5,17,16.97,C,N,2,B,24/09/2024,1,C,CB,1,432,,,Yes
6,17,16.97,C,N,2,B,24/09/2024,1,C,CB,1,262,,,Yes
1,17,16.97,C,N,2,B,01/10/2024,2,C,CB,1,220,363,,Yes
2,17,16.97,C,N,2,B,01/10/2024,2,C,CB,1,782,374,,Yes
3,17,16.97,C,N,2,B,01/10/2024,2,C,CB,1,314,,,Yes
4,17,16.97,C,N,2,B,01/10/2024,2,C,CB,1,378,,,Yes
5,17,16.97,C,N,2,B,01/10/2024,2,C,CB,1,258,,,Yes
6,17,16.97,C,N,2,B,01/10/2024,2,C,CB,1,273,,,Yes
1,17,16.97,C,N,2,B,08/10/2024,3,C,CB,1,866,414,,Yes
2,17,16.97,C,N,2,B,08/10/2024,3,C,CB,1,346,428,,Yes
3,17,16.97,C,N,2,B,08/10/2024,3,C,CB,1,259,,,Yes
4,17,16.97,C,N,2,B,08/10/2024,3,C,CB,1,514,,,Yes
5,17,16.97,C,N,2,B,08/10/2024,3,C,CB,1,233,,,Yes
6,17,16.97,C,N,2,B,08/10/2024,3,C,CB,1,344,,,Yes
1,17,16.97,C,N,2,B,15/10/2024,4,C,CB,1,385,594,,Yes
2,17,16.97,C,N,2,B,15/10/2024,4,C,CB,1,595,614,,Yes
3,17,16.97,C,N,2,B,15/10/2024,4,C,CB,1,1649,,,Yes
4,17,16.97,C,N,2,B,15/10/2024,4,C,CB,1,569,,,Yes
5,17,16.97,C,N,2,B,15/10/2024,4,C,CB,1,151,,,Yes
6,17,16.97,C,N,2,B,15/10/2024,4,C,CB,1,474,,,Yes
1,17,16.97,C,N,2,B,22/10/2024,5,C,CD,1,723,736,,Yes
2,17,16.97,C,N,2,B,22/10/2024,5,C,CD,1,795,741,,Yes
3,17,16.97,C,N,2,B,22/10/2024,5,C,CD,1,943,,,Yes
4,17,16.97,C,N,2,B,22/10/2024,5,C,CD,1,170,,,Yes
5,17,16.97,C,N,2,B,22/10/2024,5,C,CD,1,303,,,Yes
6,17,16.97,C,N,2,B,22/10/2024,5,C,CD,1,52,,,Yes
1,17,16.97,C,N,2,B,29/10/2024,6,C,CJA,1,528,761,,Yes
2,17,16.97,C,N,2,B,29/10/2024,6,C,CJA,1,601,778,,Yes
3,17,16.97,C,N,2,B,29/10/2024,6,C,CJA,1,742,,,Yes
4,17,16.97,C,N,2,B,29/10/2024,6,C,CJA,1,898,,,Yes
5,17,16.97,C,N,2,B,29/10/2024,6,C,CJA,1,950,,,Yes
6,17,16.97,C,N,2,B,29/10/2024,6,C,CJA,1,527,,,Yes
1,17,16.97,C,N,2,B,05/11/2024,7,C,CA,1,651,722,,Yes
2,17,16.97,C,N,2,B,05/11/2024,7,C,CA,1,599,738,,Yes
3,17,16.97,C,N,2,B,05/11/2024,7,C,CA,1,634,,,Yes
4,17,16.97,C,N,2,B,05/11/2024,7,C,CA,1,300,,,Yes
5,17,16.97,C,N,2,B,05/11/2024,7,C,CA,1,378,,,Yes
6,17,16.97,C,N,2,B,05/11/2024,7,C,CA,1,681,,,Yes
1,17,16.97,C,N,2,B,12/11/2024,8,C,CA,1,298,639,,Yes
2,17,16.97,C,N,2,B,12/11/2024,8,C,CA,1,1005,644,,Yes
3,17,16.97,C,N,2,B,12/11/2024,8,C,CA,1,1203,,,Yes
4,17,16.97,C,N,2,B,12/11/2024,8,C,CA,1,285,,,Yes
5,17,16.97,C,N,2,B,12/11/2024,8,C,CA,1,877,,,Yes
6,17,16.97,C,N,2,B,12/11/2024,8,C,CA,1,1371,,,Yes
1,17,16.97,C,N,2,B,19/11/2024,9,C,CA,1,584,605,,Yes
2,17,16.97,C,N,2,B,19/11/2024,9,C,CA,1,978,632,,Yes
3,17,16.97,C,N,2,B,19/11/2024,9,C,CA,1,640,,,Yes
4,17,16.97,C,N,2,B,19/11/2024,9,C,CA,1,1445,,,Yes
5,17,16.97,C,N,2,B,19/11/2024,9,C,CA,1,1580,,,Yes
6,17,16.97,C,N,2,B,19/11/2024,9,C,CA,1,254,,,Yes
1,17,16.99,C,N,3,C,25/09/2024,1,C,CB,1,363,394,,Yes
2,17,16.99,C,N,3,C,25/09/2024,1,C,CB,1,575,398,,Yes
3,17,16.99,C,N,3,C,25/09/2024,1,C,CB,1,424,,,Yes
4,17,16.99,C,N,3,C,25/09/2024,1,C,CB,1,655,,,Yes
5,17,16.99,C,N,3,C,25/09/2024,1,C,CB,1,598,,,Yes
6,17,16.99,C,N,3,C,25/09/2024,1,C,CB,0,0,,,Yes
1,17,16.99,C,N,3,C,02/10/2024,2,C,CB,1,175,400,,Yes
2,17,16.99,C,N,3,C,02/10/2024,2,C,CB,1,12,419,,Yes
3,17,16.99,C,N,3,C,02/10/2024,2,C,CB,1,220,,,Yes
4,17,16.99,C,N,3,C,02/10/2024,2,C,CB,1,558,,,Yes
5,17,16.99,C,N,3,C,02/10/2024,2,C,CB,1,7,,,Yes
6,17,16.99,C,N,3,C,02/10/2024,2,C,CB,1,90,,,Yes
1,17,16.99,C,N,3,C,09/10/2024,3,C,CB,1,57,348,,Yes
2,17,16.99,C,N,3,C,09/10/2024,3,C,CB,1,518,349,,Yes
3,17,16.99,C,N,3,C,09/10/2024,3,C,CB,1,80,,,Yes
4,17,16.99,C,N,3,C,09/10/2024,3,C,CB,1,757,,,Yes
5,17,16.99,C,N,3,C,09/10/2024,3,C,CB,1,54,,,Yes
6,17,16.99,C,N,3,C,09/10/2024,3,C,CB,1,454,,,Yes
1,17,16.99,C,N,3,C,16/10/2024,4,C,CB,1,1066,402,,Yes
2,17,16.99,C,N,3,C,16/10/2024,4,C,CB,1,654,398,,Yes
3,17,16.99,C,N,3,C,16/10/2024,4,C,CB,1,187,,,Yes
4,17,16.99,C,N,3,C,16/10/2024,4,C,CB,1,21,,,Yes
5,17,16.99,C,N,3,C,16/10/2024,4,C,CB,1,6,,,Yes
6,17,16.99,C,N,3,C,16/10/2024,4,C,CB,1,463,,,Yes
1,17,16.99,C,N,3,C,23/10/2024,5,C,CD,1,467,457,,Yes
2,17,16.99,C,N,3,C,23/10/2024,5,C,CD,1,644,466,,Yes
3,17,16.99,C,N,3,C,23/10/2024,5,C,CD,1,431,,,Yes
4,17,16.99,C,N,3,C,23/10/2024,5,C,CD,1,191,,,Yes
5,17,16.99,C,N,3,C,23/10/2024,5,C,CD,1,87,,,Yes
6,17,16.99,C,N,3,C,23/10/2024,5,C,CD,1,20,,,Yes
